episode,total_reward,mean_loss,mean_wait,mean_q,epsilon,num_edges,num_lanes,total_lane_length
714,-250.6425,1.555935,8690.12,-17.923,0.1000,6934,8331,262213.34
715,-231.9934,1.457053,8053.63,-19.500,0.1000,6934,8331,262213.34
716,-224.0809,1.515154,8362.50,-19.160,0.1000,6934,8331,262213.34
717,-230.5463,1.519448,9037.97,-18.502,0.1000,6934,8331,262213.34
718,-229.9555,1.503781,8126.32,-19.731,0.1000,6934,8331,262213.34
719,-220.2739,1.483430,8580.32,-19.181,0.1000,6934,8331,262213.34
720,-228.3601,1.467142,8131.30,-18.233,0.1000,6934,8331,262213.34
721,-237.8670,1.425939,8824.31,-17.320,0.1000,6934,8331,262213.34
722,-236.0874,1.525089,9213.55,-18.916,0.1000,6934,8331,262213.34
723,-217.1794,1.491746,8692.98,-18.458,0.1000,6934,8331,262213.34
724,-194.4524,1.489770,9906.79,-15.960,0.1000,6934,8331,262213.34
725,-213.5700,1.566813,8614.23,-18.577,0.1000,6934,8331,262213.34
726,-225.9585,1.445749,8183.28,-16.840,0.1000,6934,8331,262213.34
727,-232.9508,1.538429,8914.05,-20.429,0.1000,6934,8331,262213.34
728,-214.1893,1.458494,9357.95,-17.670,0.1000,6934,8331,262213.34
729,-208.2620,1.576764,8645.82,-18.719,0.1000,6934,8331,262213.34
730,-252.7310,1.544954,10344.27,-17.393,0.1000,6934,8331,262213.34
731,-235.3404,1.459622,8622.15,-20.674,0.1000,6934,8331,262213.34
732,-197.0533,1.476745,8491.25,-17.811,0.1000,6934,8331,262213.34
733,-218.1197,1.545222,8944.71,-16.471,0.1000,6934,8331,262213.34
734,-202.9531,1.593947,11047.37,-17.491,0.1000,6934,8331,262213.34
735,-205.7750,1.442873,9412.33,-17.416,0.1000,6934,8331,262213.34
736,-220.4524,1.548583,8616.49,-17.804,0.1000,6934,8331,262213.34
737,-219.1548,1.567146,8427.51,-17.705,0.1000,6934,8331,262213.34
738,-216.7989,1.489298,9557.87,-16.335,0.1000,6934,8331,262213.34
739,-240.3413,1.522819,10602.18,-17.482,0.1000,6934,8331,262213.34
740,-207.4225,1.507496,10188.31,-16.323,0.1000,6934,8331,262213.34
741,-202.1547,1.450507,8374.48,-18.814,0.1000,6934,8331,262213.34
742,-218.8593,1.487134,7912.75,-20.094,0.1000,6934,8331,262213.34
743,-257.9888,1.513771,8707.59,-19.375,0.1000,6934,8331,262213.34
744,-237.2397,1.489493,9316.33,-16.663,0.1000,6934,8331,262213.34
745,-255.3342,1.509228,10019.91,-15.555,0.1000,6934,8331,262213.34
746,-239.8513,1.445624,8621.57,-17.205,0.1000,6934,8331,262213.34
747,-236.3754,1.566611,9265.35,-18.437,0.1000,6934,8331,262213.34
748,-226.0403,1.507559,8275.35,-17.058,0.1000,6934,8331,262213.34
749,-245.9761,1.465534,8528.99,-18.538,0.1000,6934,8331,262213.34
750,-205.4588,1.472346,8382.47,-17.352,0.1000,6934,8331,262213.34
751,-200.3463,1.444636,9115.96,-17.702,0.1000,6934,8331,262213.34
752,-220.2581,1.489248,10964.04,-15.688,0.1000,6934,8331,262213.34
753,-237.6922,1.471971,8929.86,-18.562,0.1000,6934,8331,262213.34
754,-210.9535,1.508360,10063.16,-15.566,0.1000,6934,8331,262213.34
755,-202.5998,1.502289,9077.25,-16.394,0.1000,6934,8331,262213.34
756,-238.1489,1.555180,8024.89,-18.598,0.1000,6934,8331,262213.34
757,-226.8956,1.522298,9394.80,-17.672,0.1000,6934,8331,262213.34
758,-215.1265,1.520557,7455.95,-19.116,0.1000,6934,8331,262213.34
759,-236.6511,1.529245,8855.24,-17.970,0.1000,6934,8331,262213.34
760,-233.2390,1.501891,8451.80,-17.779,0.1000,6934,8331,262213.34
761,-239.4940,1.559531,9044.84,-15.780,0.1000,6934,8331,262213.34
762,-216.6801,1.525558,8877.42,-16.701,0.1000,6934,8331,262213.34
763,-226.2295,1.557582,8691.54,-17.772,0.1000,6934,8331,262213.34
764,-202.0774,1.493644,9067.78,-18.374,0.1000,6934,8331,262213.34
765,-217.4332,1.581116,8590.24,-16.502,0.1000,6934,8331,262213.34
766,-246.0984,1.496282,9907.14,-15.743,0.1000,6934,8331,262213.34
767,-236.4827,1.509548,8491.78,-17.908,0.1000,6934,8331,262213.34
768,-212.2912,1.531885,9646.42,-18.677,0.1000,6934,8331,262213.34
769,-213.7383,1.507567,8839.64,-18.369,0.1000,6934,8331,262213.34
770,-242.1182,1.544181,9694.69,-17.040,0.1000,6934,8331,262213.34
771,-211.9527,1.541673,7934.35,-17.484,0.1000,6934,8331,262213.34
772,-239.7923,1.477779,9555.17,-17.594,0.1000,6934,8331,262213.34
773,-229.1181,1.582125,8116.09,-17.858,0.1000,6934,8331,262213.34
774,-216.2368,1.554274,8444.32,-17.551,0.1000,6934,8331,262213.34
775,-206.1105,1.516072,8455.82,-18.905,0.1000,6934,8331,262213.34
776,-230.4694,1.509526,7787.84,-18.992,0.1000,6934,8331,262213.34
777,-262.3780,1.493488,9843.50,-19.231,0.1000,6934,8331,262213.34
778,-218.8046,1.480295,8964.52,-16.869,0.1000,6934,8331,262213.34
779,-198.5821,1.516932,11165.44,-16.257,0.1000,6934,8331,262213.34
780,-232.3495,1.631965,8996.67,-17.782,0.1000,6934,8331,262213.34
781,-202.5068,1.597114,9993.41,-14.723,0.1000,6934,8331,262213.34
782,-213.3374,1.477594,9589.69,-17.974,0.1000,6934,8331,262213.34
783,-230.4453,1.478044,9131.49,-18.817,0.1000,6934,8331,262213.34
784,-221.4889,1.470326,8756.54,-18.004,0.1000,6934,8331,262213.34
785,-233.1067,1.512528,7839.02,-18.093,0.1000,6934,8331,262213.34
786,-219.9924,1.508350,9730.37,-17.504,0.1000,6934,8331,262213.34
787,-251.1771,1.508705,8999.92,-17.732,0.1000,6934,8331,262213.34
788,-204.2719,1.529204,10105.86,-17.790,0.1000,6934,8331,262213.34
789,-216.6022,1.422687,8214.68,-19.310,0.1000,6934,8331,262213.34
790,-241.0922,1.545111,7872.66,-16.973,0.1000,6934,8331,262213.34
791,-223.1363,1.474491,7630.33,-20.736,0.1000,6934,8331,262213.34
792,-255.7027,1.561859,10479.76,-16.005,0.1000,6934,8331,262213.34
793,-229.8043,1.502151,10262.06,-15.315,0.1000,6934,8331,262213.34
794,-242.9400,1.539450,8731.30,-19.007,0.1000,6934,8331,262213.34
795,-209.5693,1.542174,8524.76,-18.688,0.1000,6934,8331,262213.34
796,-221.6445,1.571139,9848.42,-16.815,0.1000,6934,8331,262213.34
797,-208.8502,1.586651,9570.81,-16.702,0.1000,6934,8331,262213.34
798,-223.5892,1.549578,8598.64,-17.426,0.1000,6934,8331,262213.34
799,-210.9671,1.445634,8719.45,-17.650,0.1000,6934,8331,262213.34
800,-236.5722,1.525403,8465.02,-18.606,0.1000,6934,8331,262213.34
801,-195.2436,1.537742,10739.60,-17.163,0.1000,6934,8331,262213.34
802,-201.1024,1.528557,9174.91,-17.594,0.1000,6934,8331,262213.34
803,-182.7812,1.466014,11190.72,-15.461,0.1000,6934,8331,262213.34
804,-215.4830,1.528415,9727.37,-16.156,0.1000,6934,8331,262213.34
805,-225.0228,1.497829,10664.26,-17.560,0.1000,6934,8331,262213.34
806,-220.1107,1.593070,11293.99,-17.570,0.1000,6934,8331,262213.34
807,-227.6767,1.543806,8333.83,-17.852,0.1000,6934,8331,262213.34
808,-199.2889,1.528711,10672.18,-16.762,0.1000,6934,8331,262213.34
809,-247.2984,1.432637,8013.18,-20.656,0.1000,6934,8331,262213.34
810,-254.9037,1.579986,8015.39,-20.046,0.1000,6934,8331,262213.34
811,-203.5473,1.458991,8815.84,-18.212,0.1000,6934,8331,262213.34
812,-221.2185,1.462161,8463.31,-18.888,0.1000,6934,8331,262213.34
813,-209.5072,1.494924,8313.22,-17.554,0.1000,6934,8331,262213.34
814,-217.7561,1.499975,8739.38,-18.654,0.1000,6934,8331,262213.34
815,-212.3019,1.552155,8948.00,-18.326,0.1000,6934,8331,262213.34
816,-247.7340,1.496232,8834.13,-17.073,0.1000,6934,8331,262213.34
817,-241.9948,1.525435,8474.33,-17.255,0.1000,6934,8331,262213.34
818,-218.0938,1.531998,8997.35,-16.909,0.1000,6934,8331,262213.34
819,-225.3965,1.537545,9387.17,-17.242,0.1000,6934,8331,262213.34
820,-231.2848,1.567976,9077.05,-20.382,0.1000,6934,8331,262213.34
821,-233.8668,1.487922,7716.91,-18.000,0.1000,6934,8331,262213.34
822,-207.3531,1.607010,8426.54,-17.681,0.1000,6934,8331,262213.34
823,-209.8472,1.474139,8360.38,-18.196,0.1000,6934,8331,262213.34
824,-222.1320,1.535062,7556.24,-18.640,0.1000,6934,8331,262213.34
825,-212.7834,1.530023,8146.83,-18.895,0.1000,6934,8331,262213.34
826,-217.0623,1.585133,9536.11,-19.233,0.1000,6934,8331,262213.34
827,-229.3068,1.533345,7579.28,-18.672,0.1000,6934,8331,262213.34
828,-208.1984,1.568552,8214.78,-19.554,0.1000,6934,8331,262213.34
829,-228.9234,1.470563,7924.65,-19.376,0.1000,6934,8331,262213.34
830,-196.3432,1.577947,8802.39,-18.555,0.1000,6934,8331,262213.34
831,-217.1987,1.487167,8547.35,-18.427,0.1000,6934,8331,262213.34
832,-209.5495,1.531691,9394.59,-17.292,0.1000,6934,8331,262213.34
833,-267.0251,1.603477,10697.21,-15.735,0.1000,6934,8331,262213.34
834,-218.3588,1.468377,9909.01,-16.376,0.1000,6934,8331,262213.34
835,-227.4433,1.514295,9102.93,-16.168,0.1000,6934,8331,262213.34
836,-231.5261,1.467310,8073.65,-19.741,0.1000,6934,8331,262213.34
837,-219.0339,1.509223,7802.66,-19.390,0.1000,6934,8331,262213.34
838,-211.1328,1.499758,9808.23,-18.890,0.1000,6934,8331,262213.34
839,-207.8123,1.472199,11268.38,-15.511,0.1000,6934,8331,262213.34
840,-214.3846,1.537232,8256.35,-17.352,0.1000,6934,8331,262213.34
841,-212.7649,1.495854,8378.19,-17.156,0.1000,6934,8331,262213.34
842,-226.9833,1.587109,8073.01,-17.465,0.1000,6934,8331,262213.34
843,-207.2795,1.553087,8989.73,-18.810,0.1000,6934,8331,262213.34
844,-244.6791,1.430265,8539.17,-18.505,0.1000,6934,8331,262213.34
845,-219.5428,1.531515,8341.76,-16.624,0.1000,6934,8331,262213.34
846,-208.5199,1.555494,10185.81,-17.020,0.1000,6934,8331,262213.34
847,-233.3773,1.472442,8684.81,-18.083,0.1000,6934,8331,262213.34
848,-227.4604,1.490248,8678.58,-17.367,0.1000,6934,8331,262213.34
849,-257.1436,1.541195,8532.82,-18.964,0.1000,6934,8331,262213.34
850,-217.0226,1.520166,8868.82,-17.190,0.1000,6934,8331,262213.34
851,-219.3202,1.516823,10338.38,-16.261,0.1000,6934,8331,262213.34
852,-218.4747,1.483316,8288.67,-18.601,0.1000,6934,8331,262213.34
853,-194.7941,1.558946,9499.74,-18.804,0.1000,6934,8331,262213.34
854,-238.1087,1.457687,8236.84,-19.505,0.1000,6934,8331,262213.34
855,-237.0538,1.483104,9357.45,-18.327,0.1000,6934,8331,262213.34
856,-221.7063,1.536931,9091.76,-19.686,0.1000,6934,8331,262213.34
857,-235.8838,1.517690,8765.81,-17.882,0.1000,6934,8331,262213.34
858,-212.3335,1.429207,9307.83,-16.650,0.1000,6934,8331,262213.34
859,-208.5785,1.529341,7879.58,-18.990,0.1000,6934,8331,262213.34
860,-221.1601,1.438895,9160.09,-18.759,0.1000,6934,8331,262213.34
861,-217.0510,1.501657,8863.90,-17.368,0.1000,6934,8331,262213.34
862,-224.0152,1.484588,8832.31,-18.591,0.1000,6934,8331,262213.34
863,-227.0092,1.538390,8239.53,-19.086,0.1000,6934,8331,262213.34
864,-204.0054,1.595029,7895.21,-18.341,0.1000,6934,8331,262213.34
865,-217.8057,1.518032,9048.93,-17.785,0.1000,6934,8331,262213.34
866,-213.9304,1.534974,8544.07,-17.961,0.1000,6934,8331,262213.34
867,-252.0080,1.512141,8735.97,-19.757,0.1000,6934,8331,262213.34
868,-231.2460,1.529331,8554.16,-19.323,0.1000,6934,8331,262213.34
869,-197.7661,1.553231,9098.76,-18.911,0.1000,6934,8331,262213.34
870,-245.4024,1.497297,11303.27,-17.182,0.1000,6934,8331,262213.34
871,-224.3572,1.472381,9076.54,-17.859,0.1000,6934,8331,262213.34
872,-204.4972,1.588515,7950.11,-19.143,0.1000,6934,8331,262213.34
873,-240.6635,1.473082,7543.21,-19.256,0.1000,6934,8331,262213.34
874,-244.4984,1.514194,7967.77,-18.554,0.1000,6934,8331,262213.34
875,-228.2594,1.578501,8296.84,-17.359,0.1000,6934,8331,262213.34
876,-222.0856,1.539509,7963.91,-19.241,0.1000,6934,8331,262213.34
877,-239.3264,1.475704,8658.41,-19.685,0.1000,6934,8331,262213.34
878,-235.4622,1.560414,8724.56,-19.600,0.1000,6934,8331,262213.34
879,-223.7659,1.563683,9193.84,-16.778,0.1000,6934,8331,262213.34
880,-204.2218,1.492097,9764.50,-17.867,0.1000,6934,8331,262213.34
881,-209.3462,1.521743,9726.13,-16.252,0.1000,6934,8331,262213.34
882,-227.3951,1.542868,10082.34,-16.075,0.1000,6934,8331,262213.34
883,-206.8438,1.475042,8978.09,-17.808,0.1000,6934,8331,262213.34
884,-229.1998,1.496610,7965.41,-18.845,0.1000,6934,8331,262213.34
885,-229.6989,1.529249,7968.88,-19.041,0.1000,6934,8331,262213.34
886,-218.8858,1.566585,8488.84,-16.850,0.1000,6934,8331,262213.34
887,-222.2771,1.465604,9046.53,-17.599,0.1000,6934,8331,262213.34
888,-230.1872,1.415569,8429.04,-17.527,0.1000,6934,8331,262213.34
889,-259.7758,1.448235,8189.91,-19.012,0.1000,6934,8331,262213.34
890,-223.1515,1.457399,9025.51,-16.302,0.1000,6934,8331,262213.34
891,-222.3527,1.465838,9336.89,-17.427,0.1000,6934,8331,262213.34
892,-238.2658,1.476689,8431.34,-19.479,0.1000,6934,8331,262213.34
893,-213.3100,1.454350,8623.41,-18.515,0.1000,6934,8331,262213.34
894,-228.0968,1.515625,8472.86,-18.975,0.1000,6934,8331,262213.34
895,-222.5625,1.510293,8378.37,-16.760,0.1000,6934,8331,262213.34
896,-256.0762,1.508894,8398.52,-18.092,0.1000,6934,8331,262213.34
897,-207.5962,1.402731,8652.14,-19.376,0.1000,6934,8331,262213.34
898,-199.0963,1.529966,8484.30,-17.398,0.1000,6934,8331,262213.34
899,-245.4074,1.526001,9951.39,-16.550,0.1000,6934,8331,262213.34
900,-210.8441,1.491168,10124.76,-16.857,0.1000,6934,8331,262213.34
901,-216.8103,1.450271,8595.86,-19.451,0.1000,6934,8331,262213.34
902,-244.1073,1.484252,7657.22,-19.275,0.1000,6934,8331,262213.34
903,-182.1031,1.564560,10051.60,-17.783,0.1000,6934,8331,262213.34
904,-247.7194,1.481061,9214.41,-16.257,0.1000,6934,8331,262213.34
905,-234.2210,1.544696,8479.81,-17.715,0.1000,6934,8331,262213.34
906,-222.3934,1.498199,9700.17,-16.390,0.1000,6934,8331,262213.34
907,-243.6286,1.524051,8897.48,-17.334,0.1000,6934,8331,262213.34
908,-237.1858,1.481182,8898.14,-17.333,0.1000,6934,8331,262213.34
909,-216.2391,1.503046,8085.00,-19.130,0.1000,6934,8331,262213.34
910,-207.4508,1.522503,10277.43,-15.392,0.1000,6934,8331,262213.34
911,-239.6743,1.486359,8925.04,-17.718,0.1000,6934,8331,262213.34
912,-206.9673,1.525074,8897.78,-16.313,0.1000,6934,8331,262213.34
913,-210.4670,1.492418,9601.83,-18.575,0.1000,6934,8331,262213.34
914,-205.7762,1.495680,10074.83,-16.041,0.1000,6934,8331,262213.34
915,-212.5866,1.483640,8338.51,-15.714,0.1000,6934,8331,262213.34
916,-215.1995,1.467997,8915.39,-18.935,0.1000,6934,8331,262213.34
917,-242.6052,1.510924,8087.56,-20.312,0.1000,6934,8331,262213.34
918,-219.8304,1.557042,8777.01,-19.075,0.1000,6934,8331,262213.34
919,-221.4841,1.498889,7958.24,-19.159,0.1000,6934,8331,262213.34
920,-240.9947,1.472535,8794.86,-16.166,0.1000,6934,8331,262213.34
921,-215.9928,1.513624,8629.42,-16.629,0.1000,6934,8331,262213.34
922,-233.2848,1.504836,8518.86,-17.375,0.1000,6934,8331,262213.34
923,-231.4473,1.544818,9478.63,-19.147,0.1000,6934,8331,262213.34
924,-227.3335,1.503643,8667.98,-19.701,0.1000,6934,8331,262213.34
925,-225.9459,1.473656,8824.12,-18.078,0.1000,6934,8331,262213.34
926,-233.6038,1.427956,8217.74,-17.851,0.1000,6934,8331,262213.34
927,-222.6236,1.524025,9330.13,-17.222,0.1000,6934,8331,262213.34
928,-212.1879,1.490520,10589.94,-16.218,0.1000,6934,8331,262213.34
929,-218.5895,1.447795,9234.97,-17.513,0.1000,6934,8331,262213.34
930,-216.6615,1.428254,8692.41,-16.947,0.1000,6934,8331,262213.34
931,-233.5675,1.498510,10753.38,-17.058,0.1000,6934,8331,262213.34
932,-247.4408,1.477917,10296.45,-17.190,0.1000,6934,8331,262213.34
933,-256.7554,1.496774,8912.52,-18.277,0.1000,6934,8331,262213.34
934,-194.3002,1.528642,7712.36,-18.646,0.1000,6934,8331,262213.34
935,-224.5648,1.476907,8571.99,-18.379,0.1000,6934,8331,262213.34
936,-240.7316,1.467120,10807.09,-15.928,0.1000,6934,8331,262213.34
937,-228.9805,1.539811,7513.39,-18.378,0.1000,6934,8331,262213.34
938,-232.1523,1.475446,8072.78,-17.905,0.1000,6934,8331,262213.34
939,-209.9324,1.521583,8737.39,-18.625,0.1000,6934,8331,262213.34
940,-236.5515,1.491579,7829.46,-19.685,0.1000,6934,8331,262213.34
941,-254.9980,1.450491,8647.64,-17.651,0.1000,6934,8331,262213.34
942,-222.8948,1.451225,8851.60,-17.926,0.1000,6934,8331,262213.34
943,-237.7235,1.545094,8728.83,-19.210,0.1000,6934,8331,262213.34
944,-211.3492,1.487880,8346.75,-17.815,0.1000,6934,8331,262213.34
945,-221.4090,1.472609,7579.85,-18.220,0.1000,6934,8331,262213.34
946,-230.0156,1.498415,8699.33,-18.962,0.1000,6934,8331,262213.34
947,-201.6631,1.517567,10270.50,-18.138,0.1000,6934,8331,262213.34
948,-256.2166,1.475043,8519.61,-17.748,0.1000,6934,8331,262213.34
949,-234.9352,1.505554,9495.52,-19.643,0.1000,6934,8331,262213.34
950,-188.9828,1.553546,10521.34,-17.410,0.1000,6934,8331,262213.34
951,-218.8316,1.499134,10552.27,-15.927,0.1000,6934,8331,262213.34
952,-235.7198,1.534565,7791.72,-21.494,0.1000,6934,8331,262213.34
953,-215.7599,1.427156,7387.54,-20.092,0.1000,6934,8331,262213.34
954,-242.6448,1.494044,8414.04,-17.542,0.1000,6934,8331,262213.34
955,-220.5185,1.477638,8737.86,-17.449,0.1000,6934,8331,262213.34
956,-230.1097,1.550209,8478.77,-18.570,0.1000,6934,8331,262213.34
957,-240.2263,1.471958,8607.44,-18.621,0.1000,6934,8331,262213.34
958,-250.1407,1.531500,8204.53,-20.063,0.1000,6934,8331,262213.34
959,-231.4679,1.473561,8002.25,-18.565,0.1000,6934,8331,262213.34
960,-247.3693,1.476347,9745.17,-19.426,0.1000,6934,8331,262213.34
961,-208.8836,1.432485,8617.00,-16.917,0.1000,6934,8331,262213.34
962,-212.2579,1.466672,8336.46,-18.578,0.1000,6934,8331,262213.34
963,-220.4533,1.536552,7765.83,-20.091,0.1000,6934,8331,262213.34
964,-235.4859,1.518004,8557.84,-19.144,0.1000,6934,8331,262213.34
965,-210.5561,1.494454,9438.35,-16.337,0.1000,6934,8331,262213.34
966,-239.3459,1.503910,9090.26,-17.550,0.1000,6934,8331,262213.34
967,-216.3864,1.451918,10573.22,-17.161,0.1000,6934,8331,262213.34
968,-224.8530,1.557768,8566.72,-17.066,0.1000,6934,8331,262213.34
969,-198.9157,1.603426,10024.56,-16.946,0.1000,6934,8331,262213.34
970,-215.0425,1.526844,7337.55,-20.578,0.1000,6934,8331,262213.34
971,-261.4452,1.600071,7678.73,-18.939,0.1000,6934,8331,262213.34
972,-229.5628,1.487990,8171.57,-19.237,0.1000,6934,8331,262213.34
973,-219.1692,1.463680,8681.96,-17.845,0.1000,6934,8331,262213.34
974,-245.2446,1.473740,7718.27,-17.746,0.1000,6934,8331,262213.34
975,-224.5574,1.447412,9260.05,-17.621,0.1000,6934,8331,262213.34
976,-237.9143,1.494935,8478.88,-18.576,0.1000,6934,8331,262213.34
977,-217.2308,1.512004,8826.82,-18.341,0.1000,6934,8331,262213.34
978,-229.2601,1.497349,8048.02,-19.273,0.1000,6934,8331,262213.34
979,-231.1913,1.496453,9355.56,-17.187,0.1000,6934,8331,262213.34
980,-208.6112,1.477267,10748.97,-15.440,0.1000,6934,8331,262213.34
981,-246.3617,1.532456,7831.97,-19.032,0.1000,6934,8331,262213.34
982,-224.7197,1.527299,8063.53,-17.505,0.1000,6934,8331,262213.34
983,-249.0048,1.473860,10438.39,-16.990,0.1000,6934,8331,262213.34
984,-217.0209,1.466029,9403.29,-18.271,0.1000,6934,8331,262213.34
985,-243.1959,1.511920,8975.44,-17.430,0.1000,6934,8331,262213.34
986,-211.1414,1.562214,8028.99,-19.678,0.1000,6934,8331,262213.34
987,-207.8701,1.513111,10819.59,-17.618,0.1000,6934,8331,262213.34
988,-248.4948,1.531041,9678.85,-19.389,0.1000,6934,8331,262213.34
989,-229.0023,1.493096,8219.69,-18.724,0.1000,6934,8331,262213.34
990,-235.3254,1.535863,8877.63,-17.683,0.1000,6934,8331,262213.34
991,-223.2158,1.551565,9026.96,-17.995,0.1000,6934,8331,262213.34
992,-215.2635,1.579128,7543.69,-19.799,0.1000,6934,8331,262213.34
993,-231.9189,1.588598,8410.64,-19.489,0.1000,6934,8331,262213.34
994,-192.9219,1.516318,10955.59,-17.603,0.1000,6934,8331,262213.34
995,-217.5335,1.520965,7929.58,-19.079,0.1000,6934,8331,262213.34
996,-226.8056,1.520354,8308.76,-19.495,0.1000,6934,8331,262213.34
997,-221.8619,1.446450,8608.47,-17.137,0.1000,6934,8331,262213.34
998,-208.3185,1.512954,8771.52,-17.815,0.1000,6934,8331,262213.34
999,-224.8070,1.492270,8044.05,-18.497,0.1000,6934,8331,262213.34
1000,-220.0314,1.454162,8526.20,-18.504,0.1000,6934,8331,262213.34
